chem_id,inchikey,mw,exact_mw,logp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,ring_count,fraction_csp3,heavy_atoms,heteroatoms,formal_charge,qed,ro5_violations
Chemical_305757714515203966,"5,7-Dihydroxy-3,3',4',6-Tetramethoxyflavone",374.345,374.1002,2.906,107.59,2,8,5,3,3,0.2105,27,8,0,0.7019,0
Chemical_7663741839778923330,nan,320.348,320.1161,1.376,67.25,2,4,0,3,5,0.2105,24,5,0,0.6574,0
Chemical_6174891771601081521,JYWSARFDLXXOHT-VYHCSFOGSA-N,344.36,344.1471,-1.066,128.84,5,8,6,1,2,0.625,24,8,0,0.4414,0
Chemical_3495146536315337605,nan,769.885,769.3673,4.179,181.27,1,14,10,1,4,0.6098,55,14,0,0.2034,2
Chemical_4936490752294747219,LPLVUJXQOOQHMX-OCCQJUJVSA-N,822.942,822.4038,2.246,267.04,8,13,7,0,7,0.8571,58,16,0,0.1712,3
Chemical_3765700920707200619,"(2R,6S)-2-(4-Hydroxyphenyl)-6-[2-(4-Hydroxyphenyl)Ethyl]Oxane-3,4-Diol",330.38,330.1467,2.282,90.15,4,5,4,2,3,0.3684,24,5,0,0.6905,0
Chemical_6929761941523182096,YXHFXGHAELQJGK-PGPONNFDSA-N,462.407,462.1162,0.1,190.28,7,11,4,3,4,0.3182,33,11,0,0.2783,2
Chemical_1269802445433512703,YTNNAJCDRMPGNA-UHFFFAOYSA-N,327.472,327.2311,3.116,36.44,0,3,4,1,4,0.7,24,4,0,0.8524,0
Chemical_8037588921589293115,(-)-Moracin O,326.348,326.1154,3.585,83.06,3,5,2,3,4,0.2632,24,5,0,0.6702,0
Chemical_2710286963648467063,JZKFHKDOCKHCKA-AETGISJISA-N,644.846,644.3924,5.285,120.75,2,9,7,0,5,0.7838,46,9,0,0.2166,2
Chemical_4259809254543362299,Fucosyltransferase V,432.381,432.1056,-0.64,173.98,6,10,3,2,4,0.3333,31,10,0,0.3123,1
Chemical_988710881823979632,Cytochalasin Z5,495.616,495.2621,4.038,119.58,4,6,2,1,4,0.5172,36,7,0,0.3632,0
Chemical_689225210693706560,nan,170.208,170.0943,2.004,31.6,0,3,5,1,1,0.5556,12,3,0,0.677,0
Chemical_5821722635041135929,Kuwanon C,422.477,422.1729,5.3,111.13,4,6,5,3,3,0.24,31,6,0,0.4153,1
Chemical_5776850701155164099,DWQIEUYIJNZWSH-QEEYODRMSA-N,341.407,341.1627,2.212,66.84,1,5,2,1,4,0.5,25,5,0,0.8356,0
Chemical_3261597898152445037,FUVJOQCLUAFSFU-JAYXHAGHSA-N,1116.72,1116.0564,1.822,537.22,17,32,0,8,11,0.125,80,32,0,0.0338,3
Chemical_4882615596689563958,UBTAPPWQYRWQOH-UHFFFAOYSA-N,277.323,277.1103,4.318,42.09,1,2,1,3,4,0.1667,21,3,0,0.6731,0
Chemical_2188797948638125262,AOHIGMQGPFTKQX-LPQIEKFGSA-N,518.691,518.3244,2.72,135.29,5,7,4,0,4,0.8,37,7,0,0.2852,1
Chemical_6498028730939639678,Taccalonolide Z,718.749,718.2837,0.528,221.79,3,15,4,0,7,0.7778,51,15,0,0.205,2
Chemical_1406356667688882635,JKKBSZCOVNFRCQ-UHFFFAOYSA-N,214.393,214.2297,4.39,20.23,1,1,9,0,0,1.0,15,1,0,0.6033,0
Chemical_8731355844480482838,Esatenolol,267.349,267.1703,-0.318,87.31,4,3,8,1,1,0.5,19,5,1,0.384,0
Chemical_3739544925811235832,Z-Astringin,406.387,406.1264,0.152,160.07,7,9,5,2,3,0.3,29,9,0,0.2709,1
Chemical_8962128339277648403,BOSMSDXDJXIVAW-AGEWWBBFSA-N,392.404,392.1471,0.576,119.36,2,8,2,0,3,0.55,28,8,0,0.5172,0
Chemical_84658101587915598,VMMVTEUUDORRJX-AEFFLSMTSA-N,313.353,313.1314,2.003,48.0,0,5,1,1,5,0.5,23,5,0,0.7935,0
Chemical_2924133148181003551,GSDBGCKBBJVPNC-BYPYZUCNSA-N,270.182,270.0729,-1.985,180.98,6,6,8,0,0,0.6667,17,11,0,0.1258,1
Chemical_4584464291749533894,YJMOPWKWCQVHKU-DENSHEPHSA-N,482.702,482.3607,3.182,110.38,5,6,5,0,4,1.0,34,6,0,0.4117,0
Chemical_6601500152024412857,SZSLZBYOLTYIOE-BKXRVTJDSA-N,487.525,487.1974,1.323,138.63,1,9,4,1,6,0.7308,35,9,-1,0.492,0
Chemical_626920500778320494,Xylogranatin C,556.608,556.2308,3.577,146.41,1,10,7,1,4,0.5667,40,10,0,0.3904,1
Chemical_4485679196199463035,SEBFKMXJBCUCAI-ZSAXZHEQSA-N,482.441,482.1213,2.363,155.14,5,10,4,3,5,0.24,35,10,0,0.3742,0
Chemical_2297159719918179976,PJXWLTXWMAHZKG-FZJBFPPASA-N,796.728,796.2426,-2.4,303.19,9,20,11,3,6,0.5556,56,20,0,0.0914,3
Chemical_7295254603751311814,"N,N-Dimethyl-4-[(E)-2-Quinolin-4-Ylethenyl]Aniline",274.367,274.147,4.471,16.13,0,2,3,3,3,0.1053,21,2,0,0.7002,0
Chemical_1437885539389346667,Stigmasterol Glucoside,574.843,574.4233,5.625,99.38,4,6,8,0,5,0.8857,41,6,0,0.2808,2
Chemical_3174488238428604910,AXODAJZSINDBPB-WAUBUFGSSA-N,540.565,540.1995,4.094,177.14,7,10,7,3,4,0.3448,39,10,0,0.1705,2
Chemical_648917433171921617,CCRCBLGVIYQFLW-OPVCFKICSA-N,638.965,638.0827,2.442,220.65,6,13,1,2,9,0.3548,45,14,0,0.1503,3
Chemical_8321342865123207951,nan,182.307,182.1671,3.123,20.23,1,1,8,0,0,0.8333,13,1,0,0.4515,0
Chemical_994207343005982184,"[(2R,3R,4R,5R,6R)-5-Hydroxy-2-(Hydroxymethyl)-6-[2-(4-Hydroxyphenyl)Ethoxy]-4-[[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Methoxy]Oxan-3-Yl] (E)-3-(4-Hydroxy-3-Methoxyphenyl)Prop-2-Enoate",636.647,636.2418,-0.376,214.06,7,14,12,2,4,0.5161,45,14,0,0.1169,3
Chemical_1607489656395987132,16-O-Oleoyl Danshenxinkun A,560.775,560.3502,9.556,80.67,1,5,18,2,3,0.5278,41,5,0,0.1115,2
Chemical_6059951077974290495,nan,722.913,722.4241,2.388,176.76,6,12,4,0,8,0.9487,51,12,0,0.2342,3
Chemical_5376723907250351827,YGCFLXLGPRNGTJ-MRVPVSSYSA-N,186.163,186.0528,-0.606,72.83,1,5,2,0,1,0.5,13,5,0,0.4599,0
Chemical_3941093093822829503,SITDJJDXDVFCAP-NPMXOYFQSA-N,430.497,430.1992,4.521,72.45,0,7,11,2,2,0.375,31,7,0,0.3833,0
Chemical_926469465632992912,KHYADOQANYCBIQ-UHFFFAOYSA-N,394.423,394.1416,4.756,100.13,3,6,2,3,4,0.2609,29,6,0,0.3293,0
Chemical_6279993168881984322,OTYARJKFYSYAGC-MGYUSXJNSA-N,1192.353,1191.6037,-4.196,398.99,15,26,14,0,11,0.9649,83,26,0,0.0734,3
Chemical_5444718745279184538,MWBJDDYEYGDWCZ-PZCFKJIRSA-N,413.646,413.3294,4.771,40.54,1,3,0,0,6,0.963,30,3,0,0.6217,0
Chemical_5578554673375535766,SBBNQRGOGIZLEH-UHFFFAOYSA-N,330.424,330.1831,4.342,63.6,1,4,4,0,2,0.5,24,4,0,0.6149,0
Chemical_2352890685193459015,OKILVWSNJYSCMZ-XZTCGNEDSA-N,454.739,454.3811,7.596,37.3,1,2,6,0,5,0.9032,33,2,0,0.4196,1
Chemical_4514009695134590285,ATRBFJXIWFCIMW-AOLXUEKXSA-N,480.378,480.0904,-0.833,230.74,9,13,4,3,4,0.2857,34,13,0,0.1641,2
Chemical_7517261631608511845,Oxalic Acid,90.034,89.9953,-0.844,74.6,2,2,0,0,0,0.0,6,4,0,0.3799,0
Chemical_5399020561510587545,nan,150.221,150.1045,3.178,13.14,0,1,3,1,1,0.4,11,1,0,0.603,0
Chemical_2778994581236781530,Tanshinone Iia Sulfonate,396.396,396.0644,0.156,104.48,0,6,1,2,4,0.3684,27,8,0,0.3863,0
Chemical_4317460635001259408,KSVVGBSBNPMXJF-RECXWPGBSA-N,446.408,446.1213,0.353,159.05,5,10,5,3,4,0.3182,32,10,0,0.3702,0
Chemical_8371916452832699907,HMLGXKHWABZSIS-UHFFFAOYSA-N,220.356,220.1827,4.128,17.07,0,1,0,0,2,0.8,16,1,0,0.561,0
Chemical_4649240911853033013,"2-Isopropyl-8-Methyl-5,6-Dihydro-Phenanthrene-3,4-Dione",266.34,266.1307,3.841,34.14,0,2,1,1,3,0.3333,20,2,0,0.7236,0
Chemical_1833089887109973718,AFHGOQPKVXJDHG-JYJIFUJCSA-N,380.444,380.1736,2.864,60.77,0,6,2,2,5,0.4545,28,6,0,0.7501,0
Chemical_1701960072700053302,CWAUWHSITVGXFR-CRBFZXEMSA-N,520.622,520.2461,5.373,88.13,0,7,5,2,5,0.5161,38,7,0,0.3867,2
Chemical_1091116754490914297,VGLVBDNQOXVDTC-NOYMGPGASA-N,206.373,206.2035,4.827,0.0,0,0,3,0,1,0.7333,15,0,0,0.5803,0
Chemical_6780989976343622719,YQUSSKADRHYVPT-QTYVTQAZSA-N,817.023,816.4871,1.617,248.45,10,15,12,0,6,0.9524,57,15,0,0.0582,3
Chemical_2245146392058428516,VVELVVLHDHICNB-UYXSQOIJSA-N,214.217,214.0841,-1.323,86.99,3,5,2,0,2,0.7,15,5,0,0.3917,0
Chemical_4952447165243767473,RDIMTXDFGHNINN-UHFFFAOYSA-N,278.392,278.1882,2.013,60.69,3,3,9,0,0,0.6471,20,3,0,0.3434,0
Chemical_2352786343612394731,QOYJDVFOAJUXAR-AATLWQCWSA-N,188.267,188.1412,0.527,60.69,3,3,2,0,1,1.0,13,3,0,0.592,0
Chemical_9216458415238473365,IXVZNUAYRSMEGL-GLJUWKHASA-M,499.514,499.128,1.639,153.04,2,10,9,2,3,0.4545,34,12,-1,0.4841,0
Chemical_1655997762631213924,Calamistrin D,608.945,608.5016,8.871,96.22,3,6,28,0,2,0.9189,43,6,0,0.0606,2
Chemical_8249809557123999542,XOMNGQLSQXRGSF-UHFFFAOYSA-N,462.451,462.1526,3.529,104.05,0,10,9,3,3,0.3478,33,10,0,0.469,0
Chemical_9004006987003710023,Gemichalcones C,532.545,532.1733,4.865,153.75,5,9,10,3,3,0.1333,39,9,0,0.1065,1
Chemical_4034188550624653787,OMTXVTRMPMAOCK-CYBMUJFWSA-N,266.768,266.1074,3.341,37.3,1,2,2,1,2,0.5333,18,3,0,0.8339,0
Chemical_4636947503803583562,CXFLMGBDJGYAAS-OIRDONMBSA-N,375.509,375.241,4.169,75.63,2,4,2,0,3,0.7273,27,5,0,0.2497,0
Chemical_1904438277212260897,nan,494.405,494.106,-0.53,219.74,8,13,5,3,4,0.3182,35,13,0,0.2093,2
Chemical_2222378279721667532,RVVIYIWBNNSAIQ-UFOUZLIMSA-N,507.627,507.2621,4.32,101.93,2,7,4,1,5,0.5667,37,7,0,0.4623,1
Chemical_2988085996480895741,nan,229.239,229.0851,2.0,81.46,3,2,2,2,3,0.1667,17,5,0,0.7357,0
Chemical_4289321926861597166,OYXZMSRRJOYLLO-LOKCBIGLSA-N,402.663,402.3498,6.36,40.46,2,2,5,0,4,0.9259,29,2,0,0.5253,1
Chemical_4859801546501836287,VYRWCSXMABWFDW-MRVPVSSYSA-N,154.165,154.063,0.418,60.69,3,3,2,1,1,0.25,11,3,0,0.5781,0
Chemical_7158030515920890538,GFPLPBCJRRNZHM-MLMDTQNNSA-N,1075.249,1074.5611,-1.396,353.9,13,22,11,0,9,0.9434,75,22,0,0.0643,3
Chemical_857250212735219959,nan,550.425,550.0959,-0.513,253.88,8,14,7,3,4,0.2917,39,15,0,0.1047,3
Chemical_496251424386041390,IUYKIVNLDUNOSW-NSCUHMNNSA-N,164.204,164.0837,2.052,29.46,1,2,3,1,1,0.2,12,2,0,0.7404,0
Chemical_2318208523170853106,KUDNZZJFTVEEJP-SZTHHFOZSA-N,320.473,320.2351,4.235,57.53,2,2,1,0,5,0.95,23,3,0,0.7597,0
Chemical_8133111360706338540,Pentyl Pentanoate,172.268,172.1463,2.91,26.3,0,2,7,0,0,0.9,12,2,0,0.4357,0
Chemical_9060323703975109893,nan,799.052,798.5129,2.395,218.99,9,13,10,0,6,0.9535,56,13,0,0.1148,3
Chemical_7511825660981770161,Ethyl Rosmarinate,388.372,388.1158,2.24,133.52,4,8,7,2,2,0.2,28,8,0,0.3224,0
Chemical_6101683640755234127,HLEXJAVJCZLRTH-UHFFFAOYSA-N,116.16,116.0837,1.156,18.46,0,2,0,0,1,1.0,8,2,0,0.4725,0
Chemical_2041400409265886832,DFIVSJYPWJTPLZ-ZWDFGCBGSA-N,336.472,336.2301,3.538,77.76,3,3,5,0,2,0.75,24,4,0,0.6711,0
Chemical_2792825978510366246,Shomaside A,610.521,610.1534,-1.647,270.2,9,14,12,2,3,0.3704,43,16,0,0.074,3
Chemical_8859630388872861476,WLFMEQAKLOQAMK-KURKYZTESA-N,329.352,329.1263,1.321,68.23,1,5,1,1,5,0.5,24,6,0,0.8416,0
Chemical_4895354393137535916,BBMFSGOFUHEVNP-UHFFFAOYSA-M,151.141,151.0401,0.767,60.36,1,2,1,1,1,0.125,11,3,-1,0.6443,0
Chemical_1748454008451688308,3-Beta-Hydroxy-27-P-(E)-Coumaroyloxyurs-12-En-28-Oic Acid,602.856,602.3971,8.448,94.83,3,4,5,1,6,0.6923,44,5,0,0.2322,2
Chemical_4472818433315690279,nan,218.34,218.1671,4.214,17.07,0,1,0,0,1,0.5333,16,1,0,0.4394,0
Chemical_6182987779676010606,1-O-P-Hydroxybenzoyl-Beta-D-Apiofuranosyl-(1-&gt;6)-Beta-D-Glucopyranoside,448.377,448.1217,-3.481,215.83,8,13,6,1,3,0.6111,31,13,0,0.1569,2
Chemical_3716407117824857924,PIAIPQKSLMXABP-PRMJRJGLSA-N,374.521,374.2457,3.651,51.22,1,4,0,0,8,1.0,27,4,0,0.6577,0
Chemical_1066914814434957849,Quercetin-3-O-(6-O-Alpha-L-Arabinopyranosyl)-Beta-D-Galactopyranoside Decaacetate,848.716,848.2011,1.349,305.85,4,22,12,3,5,0.4474,60,22,0,0.1135,2
Chemical_2031775141080340925,DTCUTCQYZMBUDK-BVIKNXMNSA-N,344.448,344.2199,1.439,118.22,5,5,13,0,0,0.8333,24,6,0,0.2548,0
Chemical_8683178145445328051,GJPVEZJRYIBIOD-RBFDBLARSA-N,250.382,250.1933,4.577,26.3,0,2,9,0,0,0.5625,18,2,0,0.4421,0
Chemical_7855469415111340117,nan,564.54,564.1843,-2.602,226.83,9,13,5,2,5,0.5185,40,13,0,0.1817,3
Chemical_405702853203271818,WDLMGZJEGNRESH-FTDVGJJUSA-N,440.712,440.3654,7.466,29.46,1,2,1,0,5,0.8667,32,2,0,0.4286,1
Chemical_9203833632007055877,ACOQIWIMHKBYTQ-UHFFFAOYSA-N,376.408,376.1311,4.718,79.15,3,5,4,4,4,0.1304,28,5,0,0.4494,0
Chemical_8390137363241893623,Vicenin-2,594.522,594.1585,-2.393,271.2,11,15,5,3,5,0.4444,42,15,0,0.147,3
Chemical_3314960080003089260,Ilepcimide,259.305,259.1208,2.441,38.77,0,3,2,1,3,0.4,19,4,0,0.7657,0
Chemical_359610088916707822,"(1S,3S,5S)-1,7-Bis(4-Hydroxyphenyl)-1,5-Epoxy-3-Hydroxyheptane",314.381,314.1518,3.312,69.92,3,4,4,2,3,0.3684,23,4,0,0.8096,0
Chemical_1726937920257561080,"(E)-2-(4,5-Dihydroxy-2-{3-[(4-Hydroxyphenethyl)Amino]-3-Oxopropyl}Phenyl)-3-(4-Hydroxy-3,5-Dimethoxyphenyl)-N-(4-Hydroxyphenethyl)Acrylamide",642.705,642.2577,6.103,184.79,7,9,14,4,4,0.2222,47,11,0,0.0369,3
Chemical_43200239236837365,MMDUKUSNQNWVET-CYKGWVDRSA-N,564.496,564.1479,-1.754,250.97,10,14,4,3,5,0.4231,40,14,0,0.1687,3
Chemical_4374658933374391058,nan,863.048,862.4468,9.067,170.82,5,9,7,1,7,0.54,62,12,0,0.1013,2
Chemical_2165983933698393480,BIRZHRCAUBJIEK-PQLCFVLLSA-N,949.138,948.5294,-1.446,318.37,13,19,12,0,7,0.9574,66,19,0,0.0787,3
Chemical_2992443262406928547,"7-[(E,6R)-7-Chloro-6-Hydroxy-3,7-Dimethyloct-2-Enoxy]Chromen-2-One",350.842,350.1285,4.277,59.67,1,4,7,2,2,0.4211,24,5,0,0.4598,0
Chemical_4938245734903201022,NDWGRONXKHTPNQ-VCSIHVNPSA-N,508.652,508.3036,0.991,158.68,7,8,5,0,4,0.8214,36,8,0,0.2709,2
Chemical_348639208805631864,FALKIRIZGCTQBY-JVSOBWDZSA-N,430.494,430.2203,-0.832,145.91,5,9,4,0,4,0.9524,30,9,0,0.3607,0
Chemical_1940830368860681737,PVVLNRSGNUTYNS-XKLHFPRASA-N,250.338,250.1569,2.156,57.53,2,3,0,0,1,0.5333,18,3,0,0.6477,0
Chemical_2050822860563972757,UALJWNWDDJRJTL-HYYFJVDXSA-N,162.279,162.0173,2.103,17.07,0,2,4,0,0,0.3333,9,3,0,0.465,0
Chemical_1964032345108678242,QWJKEQVWXSYDJA-VOQCIKJUSA-N,194.183,194.079,-2.567,99.38,4,6,2,0,1,1.0,13,6,0,0.3855,0
Chemical_457272096531006847,nan,456.711,456.3603,6.32,57.53,2,3,1,0,5,0.9,33,3,0,0.4539,1
Chemical_4828036183397145377,MPFYHNBNEKDJFH-ONHKLLHESA-N,460.523,460.2097,1.64,129.73,3,8,2,1,6,0.76,33,8,0,0.4487,0
Chemical_1931234587883185169,Eleutheroside E,742.724,742.2684,-1.846,254.14,8,18,12,2,6,0.6471,52,18,0,0.1188,3
Chemical_4718921282177113979,BJRYQXFFBCGJRM-UHFFFAOYSA-N,184.242,184.1,0.695,24.39,1,2,0,1,3,0.25,14,2,0,0.6302,0
Chemical_1848008743865364126,Totaral,300.442,300.2089,4.725,37.3,1,2,2,1,3,0.65,22,2,0,0.802,0
Chemical_6402275334887407872,SWGKAHCIOQPKFW-LOMYTOQZSA-N,310.214,310.0336,-1.711,167.25,3,7,6,1,1,0.1538,22,9,-2,0.4089,0
Chemical_8856562002005089695,FAFMZORPAAGQFV-UHFFFAOYSA-N,210.317,210.162,3.154,26.3,0,2,2,0,2,0.9231,15,2,0,0.6544,0
Chemical_3382854445116000109,QRMPRVXWPCLVNI-OFBDQPAMSA-N,236.355,236.1776,3.112,29.46,1,2,1,0,3,0.8667,17,2,0,0.7088,0
Chemical_1202803567200936330,LKMPZWITWFXSHR-ZKUREMDOSA-N,680.744,680.3044,2.294,212.42,4,14,8,0,2,0.6176,48,14,0,0.0724,2
Chemical_2099295143455711144,VUVUIDMZOWHIIJ-UHFFFAOYSA-N,310.566,310.3236,7.617,17.07,0,1,18,0,0,0.9524,22,1,0,0.2379,1
Chemical_5513776396483060651,ZIUDAKDLOLDEGU-JPZSZRNLSA-N,548.984,548.5321,13.706,0.0,0,0,22,0,0,0.65,40,0,0,0.0932,2
Chemical_6737966736661794614,nan,568.836,568.4339,6.281,116.45,4,7,24,0,2,0.9091,40,7,0,0.08,2
Chemical_1083062257685278083,HICAMHOOTMOHPA-AWKYBWMHSA-N,216.324,216.1514,4.071,13.14,0,1,2,1,2,0.4667,16,1,0,0.6791,0
Chemical_1583520323402790693,TVJIGVYTXZVMBU-JYXUTFFHSA-N,722.913,722.4241,3.014,181.44,5,12,7,0,7,0.9487,51,12,0,0.1918,2
Chemical_3783648184153840230,LDEKCXQWSBDCPD-QTMHVTGLSA-N,333.384,333.1576,1.704,70.98,1,5,3,1,4,0.5556,24,6,0,0.5179,0
Chemical_6099521998559474951,nan,422.477,422.1729,5.421,96.22,3,6,4,2,4,0.32,31,6,0,0.5695,1
Chemical_5028489347386047148,AIXQQSTVOSFSMO-FFSVYQOJSA-N,273.332,273.1365,1.508,50.72,2,4,1,1,4,0.5,20,4,0,0.7616,0
Chemical_2031551233953633720,Hexyl Acetate,144.214,144.115,2.13,26.3,0,2,5,0,0,0.875,10,2,0,0.4362,0
Chemical_3972375116670731838,FVWJYYTZTCVBKE-MAIYTPNSSA-N,442.728,442.3811,6.997,40.46,2,2,2,0,5,0.9333,32,2,0,0.4521,1
Chemical_107979485460918553,GIVMXHQLQAIYEX-OJVPXVCRSA-N,694.727,694.2837,1.035,232.02,5,14,7,1,6,0.7647,49,15,0,0.1982,2
Chemical_3011821651804659590,Bisnicalaterine D,603.831,603.3694,7.213,64.42,3,4,4,4,9,0.4872,45,6,1,0.1706,2
Chemical_4179213816721347397,Resiniferatoxin,628.718,628.2672,4.745,120.75,2,9,8,2,7,0.4595,46,9,0,0.3154,1
Chemical_2311956699108703910,"1,5,7-Trimethoxyphenanthrene-2,6-Diol",300.31,300.0998,3.43,68.15,2,5,3,3,3,0.1765,22,5,0,0.7253,0
Chemical_7170552967838538367,YOTUXHIWBVZAJQ-UHFFFAOYSA-N,467.603,467.2883,0.271,100.85,3,8,6,0,6,1.0,33,8,0,0.512,0
Chemical_5215184999033594512,nan,370.442,370.1992,0.309,116.45,4,7,5,0,2,0.7368,26,7,0,0.4064,0
Chemical_7899113983078996682,XFSBVAOIAHNAPC-PHLDZCGOSA-N,645.746,645.3149,0.648,153.45,3,12,9,1,7,0.7647,46,12,0,0.3234,2
Chemical_280043113875880093,VPFBSYXAIIOBKV-UHFFFAOYSA-N,358.346,358.1053,3.438,91.29,1,7,2,2,3,0.2632,26,7,0,0.6493,0
Chemical_4868230929074998432,YEKZYRCPUZIPAI-XJKBXDOESA-N,754.911,754.414,0.621,214.06,7,14,6,0,8,0.9744,53,14,0,0.1854,3
Chemical_2919312285820881776,nan,386.532,386.2457,5.45,66.76,2,4,4,1,3,0.625,28,4,0,0.5333,1
Chemical_2318297962408725941,SJWJSHRDLDLUEB-UHFFFAOYSA-N,342.391,342.1467,3.918,53.99,0,5,2,2,4,0.35,25,5,0,0.7745,0
Chemical_3404091681277533703,nan,298.338,298.1205,3.609,44.76,0,4,6,2,2,0.1667,22,4,0,0.6035,0
Chemical_7692072747643707256,WHKMPWQXESJAPI-RBWPAMMKSA-N,538.546,538.205,-0.639,187.76,7,12,12,2,3,0.4615,38,12,0,0.1814,3
Chemical_3925554074086818236,ICJWQYASVMBUHL-UHFFFAOYSA-N,125.171,125.0841,1.681,32.59,1,1,0,0,1,0.5714,9,2,0,0.5246,0
Chemical_2313670892249472278,DQQQGAFDHZXUFN-QPKOPYBWSA-N,236.355,236.1776,2.933,37.3,1,2,0,0,3,0.9333,17,2,0,0.7019,0
Chemical_9085478668846565108,KBADRMCVUDWFPW-TWLSCIBJSA-N,676.814,676.3261,5.786,102.26,0,8,6,2,12,0.55,50,10,0,0.2839,2
Chemical_5250478761078878693,Evofolin B,318.325,318.1103,2.074,96.22,3,6,6,2,2,0.2353,23,6,0,0.7057,0
Chemical_1353019678782896393,MDVUKNMSVMUESC-WOVGKCMYSA-N,618.761,618.3615,2.494,170.44,4,12,7,0,3,0.9355,43,12,0,0.308,2
Chemical_876990031608089825,nan,450.531,450.2042,5.092,93.81,1,5,7,2,4,0.4444,33,6,0,0.5906,1
Chemical_353369037279082870,(E)-Linalool Oxide,170.252,170.1307,1.881,29.46,1,2,2,0,1,0.8,12,2,0,0.6411,0
Chemical_3601610825666727058,FZWPRGCPLDOYAA-UHFFFAOYSA-N,164.295,164.033,2.449,9.23,0,3,2,0,0,0.8333,9,3,0,0.5802,0
Chemical_988520341433190402,ZTYHGIAOVUPAAH-UHFFFAOYSA-N,154.253,154.1358,2.361,20.23,1,1,2,0,1,0.8,11,1,0,0.6053,0
Chemical_14491418559126218,Tasumatrol F,632.703,632.2833,1.855,186.12,4,12,7,1,4,0.6364,45,12,0,0.1945,2
Chemical_6423426481560793799,nan,470.738,470.376,7.178,46.53,1,3,2,0,5,0.9032,34,3,0,0.3434,1
Chemical_956781191775225482,nan,305.286,305.0899,-0.553,112.01,4,6,2,2,4,0.4,22,7,0,0.5538,0
Chemical_3109121228313319397,LGLPDUBVWXHHHU-ZCJJJFIZSA-N,598.868,598.4022,8.967,74.6,2,4,13,0,1,0.45,44,4,0,0.096,2
Chemical_2391559217162553504,PEZOMNLHRUVLDV-UHFFFAOYSA-N,358.434,358.178,5.345,79.9,2,5,7,2,2,0.381,26,5,0,0.3964,1
Chemical_1315785037878746918,FPMOKOLGTNWUOB-GUTXKFCHSA-N,248.366,248.1776,3.529,26.3,0,2,1,0,2,0.6875,18,2,0,0.5239,0
Chemical_3815788734889502938,RNPNWXZHTQBCSB-XTLHZLKJSA-N,473.451,473.1664,-3.203,206.27,6,12,10,1,2,0.619,33,12,-1,0.1858,2
Chemical_7917003918695916199,MMMUDYVKKPDZHS-UHFFFAOYSA-N,396.436,396.1784,-1.556,139.84,6,8,8,0,1,0.6,28,8,0,0.1646,1
Chemical_7947167386923847405,DTMAAKPCEFYPNL-PBDISUCTSA-N,349.471,349.2253,2.77,55.84,0,5,2,0,4,0.9,25,5,0,0.7177,0
Chemical_1574149070822936979,nan,578.523,578.1636,-1.366,250.97,10,14,4,3,5,0.4444,41,14,0,0.1716,3
Chemical_3467376608588564049,CDGHLDFEVNYLLG-WLBZICCJSA-N,948.874,948.3111,-5.453,392.59,14,25,17,2,6,0.6341,66,25,0,0.04,3
Chemical_6842743931231914476,VNXFGKATJSGRMH-PKMWWCJOSA-N,684.688,684.2629,-2.145,245.04,6,16,7,0,6,0.8125,48,16,0,0.1237,3
Chemical_6661157264502378435,Bruguiesulfurol,154.212,153.9758,-0.576,54.37,1,4,0,0,1,1.0,8,5,0,0.4744,0
Chemical_482880835631337669,Madolin A,234.339,234.162,3.115,29.6,0,2,1,0,3,0.8,17,2,0,0.5151,0
Chemical_5973767591592537514,Epicorazine A,420.468,420.045,-0.779,115.22,2,8,0,0,7,0.5556,28,10,0,0.4908,0
Chemical_2720005633970499385,BNMGUJRJUUDLHW-CIZDPPTDSA-N,975.132,974.5086,-2.062,335.44,13,20,9,0,8,0.9375,68,20,0,0.0873,3
Chemical_8011278705200460168,MGAFCXOXRHSKIA-MEBVLIOMSA-N,772.662,772.2062,-4.596,348.58,13,21,10,3,6,0.5455,54,21,0,0.0922,3
Chemical_5287169792362244383,Euphorbialoid H,789.831,789.2997,3.99,196.99,0,15,9,2,7,0.5714,57,15,0,0.261,2
Chemical_519272548249689001,JTRBNKGQMPVQSK-UHFFFAOYSA-N,492.322,491.058,3.86,84.48,1,8,6,2,4,0.3182,31,9,0,0.6093,0
Chemical_9181170996904891402,nan,360.45,360.1937,4.181,68.15,2,5,8,2,2,0.4286,26,5,0,0.739,0
Chemical_8700126536328123211,RJKFOVLPORLFTN-VELUJEBJSA-N,314.469,314.2246,4.724,34.14,0,2,1,0,4,0.8095,23,2,0,0.7013,0
Chemical_5660966274620751703,SBXYHCVXUCYYJT-UEOYEZOQSA-N,247.382,247.1936,4.624,32.59,1,1,8,0,0,0.4375,18,2,0,0.2884,0
Chemical_8844500853315447215,RROGHRHLBLVQSG-OGTUGVHCSA-N,766.966,766.4503,2.494,215.83,8,12,7,0,7,0.9268,54,13,0,0.1383,3
Chemical_8502545509101312817,QGWDZDZECYBAPW-RBECHLIJSA-N,526.491,526.1686,-3.109,197.27,5,13,4,0,7,0.8333,37,13,0,0.1825,2
Chemical_5357487351670025938,MPCLLXXLNXORCU-PMPDEHQPSA-N,402.663,402.3498,6.504,40.46,2,2,5,0,4,0.9259,29,2,0,0.515,1
